StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.1,Q3.1,Q3.2,Q3.3,Q3.4,Q4.1,Q5.1,Q5.2,Q6.1,Q7.1,Q7.2,Q7.3,Q8.1,Q10.1_1,Q10.1_2,Q10.1_3,Q10.1_4,Q10.1_5,Q10.10,Q11.1,Q11.2,Q11.3,Q13.1,Q13.2,Q13.3,Q14.1,Q14.2,Q14.3,Q15.1,Q15.2,Q15.3,Q16.1_1,Q16.1_2,Q16.1_3,Q16.1_4,Q17.1_1,Q17.1_2,Q17.1_3,Q17.1_4,Q17.1_5,Q17.1_6,Q18.1,Q18.2,Q18.2_7_TEXT,Q18.3,Q18.4_1,Q18.4_2,Q18.4_3,Q18.4_4,Q18.4_5,Q18.4_6,Q18.4_7,Q18.4_8,Q18.4_7_TEXT,Q18.5,Q18.5_3_TEXT,Q18.6,Q18.7,Q18.8,Q18.8_4_TEXT,Q18.9,Q18.10,Q18.11,Q18.12,Q18.13,Q19.1,Q19.2,Q20.1,Q20.2_First Click,Q20.2_Last Click,Q20.2_Page Submit,Q20.2_Click Count,Car image,Price,Org,Description,Felon,Fact Info,Vaccine,RCV Cue,RCVExperience,Q36_3_TEXT - Parent Topics,Q36_3_TEXT - Sentiment Polarity,Q36_3_TEXT - Sentiment Score,Q36_3_TEXT - Sentiment,Q36_3_TEXT - Topic Sentiment Label,Q36_3_TEXT - Topic Sentiment Score,Q36_3_TEXT - Topics
2021-11-22 21:23:38,2021-11-22 21:37:00,0,216.250.249.195,100,801,1,2021-11-22 21:37:00,R_22qXz1s307ffuJk,,,,,45.4817047119140625,-122.4156036376953125,anonymous,EN,,4,6,3,1,1,,2,3,3,1,2,2,1,2,4,5,3,1,1,2,2,1,1,1,,,,,,,3,4,4,3,4,3,2,4,2,2,1,6,,1,,,,,,1,,,,1,,3,4,2,,,1,,1,It was nice,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,felons with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Experience,,,,,,,
2021-11-22 21:07:13,2021-11-22 21:37:29,0,8.44.142.139,100,1815,1,2021-11-22 21:37:29,R_24vfjQudiqY6QAt,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,,5,5,3,1,2,,2,4,1,2,1,2,2,3,1,5,4,1,3,2,3,,,,2,1,1,,,,3,4,4,3,4,4,2,4,4,4,1,5,,1,,,,,,1,,,,1,,3,3,2,,,1,,1,,,1,,0,0,39.339,0,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Experience,,,,,,,
2021-11-22 21:28:48,2021-11-22 21:38:15,0,104.28.57.230,100,566,1,2021-11-22 21:38:16,R_9BLiWNpOSIaUgyl,,,,,40.7487945556640625,-73.9882965087890625,anonymous,EN,,2,3,1,2,3,,1,5,1,2,2,4,,,,,,,2,1,2,,,,2,1,2,,,,2,5,5,2,1,2,4,5,4,5,1,5,,3,,,,,,1,,,,1,,4,5,3,,,,2,1,,,1,6,3.547,258.055,261.602,75,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Republican Party,Control,,,,,,,
2021-11-22 21:34:28,2021-11-22 21:38:53,0,71.191.219.109,100,265,1,2021-11-22 21:38:54,R_Z34JCaBbuqITqCd,,,,,38.9521942138671875,-77.025299072265625,anonymous,EN,,5,6,3,2,2,2,,2,1,2,2,2,,,,,,,2,2,2,,,,1,1,1,,,,3,4,3,3,3,3,4,3,3,4,1,5,,1,,,,,,1,,,,1,,2,2,2,,,1,,1,GOOD,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,those with previous marijuana indictments,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Control,,,,,,,
2021-11-22 21:32:37,2021-11-22 21:39:19,0,174.110.240.220,100,401,1,2021-11-22 21:39:20,R_2QllzPhnMn5v18W,,,,,34.9541015625,-78.739501953125,anonymous,EN,,5,6,3,2,1,2,,1,2,1,1,1,4,5,2,3,1,1,1,1,1,,,,2,2,2,,,,1,5,5,1,5,5,5,1,1,1,1,5,,1,1,,,,,,,,,1,,4,5,3,,,,3,1," ",1,,3,28.725,28.725,153.144,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those from disproportionately affected communities,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Experience,,,,,,,
2021-11-22 21:36:00,2021-11-22 21:40:17,0,98.111.113.82,100,257,1,2021-11-22 21:40:17,R_2474KRuzQy29rCA,,,,,40.274993896484375,-76.80390167236328125,anonymous,EN,,4,5,1,2,4,1,,2,3,2,2,3,2,5,1,3,4,1,3,5,4,2,2,1,,,,,,,3,3,3,3,4,4,4,4,4,4,1,4,,5,,,,,,1,,,,1,,2,2,1,,2,,,1,,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,felons with previous marijuana indictments,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,national,Experience,,,,,,,
2021-11-22 21:37:56,2021-11-22 21:40:44,0,216.250.251.212,100,167,1,2021-11-22 21:40:44,R_1ltcdEhvC0M3OWV,,,,,45.4817047119140625,-122.4156036376953125,anonymous,EN,,4,5,3,1,2,,3,1,3,1,1,1,4,1,3,5,2,1,2,3,2,,,,,,,2,1,1,5,3,5,4,3,5,2,1,3,1,1,6,,1,,,,,,1,,,,2,,4,3,2,,,1,,1,,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,those with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Republican Party,Experience,,,,,,,
2021-11-22 21:38:08,2021-11-22 21:41:00,0,73.114.109.66,100,172,1,2021-11-22 21:41:00,R_2vexzdSWP06U6zb,,,,,41.6551055908203125,-70.29450225830078125,anonymous,EN,,5,6,4,1,2,,2,2,3,2,1,1,,,,,,,2,1,1,,,,1,2,2,,,,5,4,3,4,5,4,4,3,5,4,1,5,,1,,,,,,1,,,,2,,4,2,2,,,1,,1,,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those with previous marijuana indictments,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,national,Control,,,,,,,
2021-11-22 21:34:40,2021-11-22 21:41:13,0,208.203.211.20,100,392,1,2021-11-22 21:41:13,R_2xLxv74KqZBRHY7,,,,,40.79730224609375,-73.64730072021484375,anonymous,EN,,5,5,3,2,2,1,,2,2,1,1,2,,,,,,,1,1,2,1,2,2,,,,,,,4,3,4,3,3,4,4,2,3,3,1,1,,1,,,,,,1,,,,1,,2,2,3,,,,3,1,,1,,,0,0,7.9,0,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,those from disproportionately affected communities,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Control,,,,,,,
2021-11-22 21:24:05,2021-11-22 21:44:05,0,208.195.31.48,100,1199,1,2021-11-22 21:44:05,R_DPgJQgubrBUFqdb,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,,4,5,3,1,2,1,,2,2,2,1,2,1,4,2,5,3,1,1,2,1,,,,,,,2,2,2,4,5,4,4,4,2,1,1,2,4,1,5,,1,,,,,,1,,,,1,,3,1,2,,,1,,1,The survey was interesting.,1,,5,5.734,23.6,26.008,2,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,those from disproportionately affected communities,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Experience,,,,,,,
2021-11-22 21:42:01,2021-11-22 21:44:22,0,73.124.57.126,100,140,1,2021-11-22 21:44:22,R_QaCYTaBmVfL86pX,,,,,25.7259063720703125,-80.40360260009765625,anonymous,EN,,5,6,4,1,2,1,,3,3,1,2,2,2,1,4,5,3,1,3,1,2,,,,2,2,2,,,,5,3,4,4,5,5,5,4,3,4,1,5,,1,,,,,,1,,,,2,,4,2,2,,,1,,1,,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,those from disproportionately affected communities,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Experience,,,,,,,
2021-11-22 21:30:28,2021-11-22 21:45:15,0,216.250.249.147,100,887,1,2021-11-22 21:45:16,R_3L7uuvlAyjWjB0N,,,,,45.4817047119140625,-122.4156036376953125,anonymous,EN,,4,5,3,1,1,2,,2,1,1,1,2,,,,,,,1,2,1,,,,,,,1,1,1,4,3,4,4,3,4,4,4,4,3,1,5,,1,,,,,,1,1,,,2,,3,2,2,,,1,,1,,,1,5,3.113,3.113,24.305,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,those from disproportionately affected communities,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammed and his family have complied with all US vaccination requirements.,Democratic Party,Control,,,,,,,
2021-11-22 21:44:13,2021-11-22 21:48:52,0,64.72.115.102,100,278,1,2021-11-22 21:48:52,R_Rffj5o0RN9U3eWB,,,,,44.1551971435546875,-93.99610137939453125,anonymous,EN,,4,5,3,2,2,,2,4,2,2,2,2,,,,,,,4,4,4,2,2,2,,,,,,,5,2,4,3,4,4,2,5,4,1,2,4,,5,,1,,,,,,,,1,,1,1,2,,,1,,2,NA,1,,15,1.445,2.446,5.616,2,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,those from disproportionately affected communities,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Control,,,,,,,
2021-11-22 21:42:11,2021-11-22 21:49:36,0,47.200.7.141,100,445,1,2021-11-22 21:49:36,R_24GXDIXvHRj9QV0,,,,,28.0507965087890625,-82.44840240478515625,anonymous,EN,,5,6,1,2,4,,2,5,2,2,1,3,,,,,,,2,1,2,,,,,,,2,2,2,4,2,2,4,5,5,5,1,2,1,1,2,,5,,,,,,1,,,,1,,2,2,1,,1,,,1,Thanks!,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Republican Party,Control,,,,,,,
2021-11-22 21:45:35,2021-11-22 21:49:50,0,216.250.250.218,100,255,1,2021-11-22 21:49:50,R_1GDCdtbScAsNaes,,,,,45.4817047119140625,-122.4156036376953125,anonymous,EN,,5,5,4,1,1,2,,1,1,2,1,4,2,1,4,5,3,1,1,1,2,1,1,2,,,,,,,5,4,3,4,5,5,4,2,5,4,1,5,,1,,,,,,1,,,,2,,4,2,2,,,1,,1,,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,felons with previous marijuana indictments,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,Republican Party,Experience,,,,,,,
2021-11-22 21:16:08,2021-11-22 21:50:17,0,72.197.143.19,100,2049,1,2021-11-22 21:50:18,R_Q0QDxBasMWMSj8B,,,,,32.7404937744140625,-117.09349822998046875,anonymous,EN,,4,5,2,2,3,,1,1,1,1,2,1,3,5,4,2,1,1,1,5,1,2,2,2,,,,,,,4,3,3,3,5,5,5,5,5,4,1,3,,1,,,,1,,,,,,2,,2,2,2,,,1,,1,,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammed and his family have complied with all US vaccination requirements.,Republican Party,Experience,,,,,,,
2021-11-22 21:47:50,2021-11-22 21:51:36,0,162.229.180.22,100,225,1,2021-11-22 21:51:36,R_oXNIHwGm3BjGvJf,,,,,35.717803955078125,-78.84279632568359375,anonymous,EN,,5,6,3,1,1,,2,5,2,1,1,1,,,,,,,4,3,1,,,,,,,1,1,1,4,5,4,5,4,4,5,5,5,4,1,5,,1,,,,,,1,,,,1,,2,2,1,,1,,,1,,1,,5,9.157,9.157,10.979,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammed and his family have complied with all US vaccination requirements.,national,Control,,,,,,,
2021-11-22 21:54:07,2021-11-22 21:56:11,0,66.171.35.121,100,124,1,2021-11-22 21:56:12,R_x4woH24L0v607uh,,,,,39.9528045654296875,-75.1645965576171875,anonymous,EN,,5,5,3,1,1,,2,1,1,1,1,2,3,4,1,5,2,1,3,2,3,,,,1,1,1,,,,5,5,5,5,5,5,5,5,5,5,1,5,,1,,,,,,1,,,,1,,3,3,2,,,1,,1,GOOD,,1,5,0,0,0.935,0,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,felons with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammed and his family have complied with all US vaccination requirements.,Democratic Party,Experience,,,,,,,
2021-11-22 21:41:41,2021-11-22 21:56:46,0,154.13.52.52,100,905,1,2021-11-22 21:56:46,R_3nBiXYdHm60o3GR,,,,,40.82049560546875,-73.91829681396484375,anonymous,EN,,4,5,4,1,1,2,,1,1,1,1,2,2,3,1,4,5,1,1,2,1,,,,1,1,1,,,,4,5,3,4,5,5,4,4,5,4,1,5,,1,,,,,,1,,,,1,,2,3,1,,1,,,1,good,1,,5,4.918,116.904,139.06,2,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,those with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammed and his family have complied with all US vaccination requirements.,national,Experience,,,,,,,
2021-11-22 21:53:23,2021-11-22 21:57:18,0,50.5.16.66,100,234,1,2021-11-22 21:57:18,R_BLM5C60DKcB9aw1,,,,,39.33599853515625,-84.31259918212890625,anonymous,EN,,4,5,3,1,2,,3,1,1,1,1,1,1,3,2,5,4,1,1,2,2,,,,1,1,1,,,,4,3,4,5,4,4,5,5,3,4,1,6,,1,,,,,,1,,,,1,,2,2,2,,,1,,1,Nothing,,1,5,5.563,5.563,18.552,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,those from disproportionately affected communities,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,Republican Party,Experience,,,,,,,
2021-11-22 21:52:25,2021-11-22 21:57:36,0,198.14.16.220,100,310,1,2021-11-22 21:57:36,R_1jPtbihSbMap63f,,,,,40.7487945556640625,-73.9882965087890625,anonymous,EN,,4,5,3,1,1,,1,1,1,1,1,2,,,,,,,1,3,1,1,1,1,,,,,,,4,5,4,5,5,5,4,4,4,5,1,5,,1,,,,,,1,,,,2,,3,3,2,,,1,,1,,,1,75,2.779,2.779,5.876,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,those with previous marijuana indictments,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Control,,,,,,,
2021-11-22 21:52:53,2021-11-22 21:57:48,0,154.13.48.192,100,294,1,2021-11-22 21:57:48,R_2waibWrY1WjRIji,,,,,40.82049560546875,-73.91829681396484375,anonymous,EN,,5,6,4,1,2,,2,3,1,1,1,2,3,5,4,2,1,1,3,2,3,,,,,,,2,1,2,3,3,4,4,3,4,4,4,3,4,1,5,,1,,,,,,1,,,,1,,2,3,2,,,1,,1,none,1,,30,10.448,54.77,57.878,5,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those from disproportionately affected communities,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,Democratic Party,Experience,,,,,,,
2021-11-22 21:53:06,2021-11-22 21:58:19,0,72.18.159.126,100,312,1,2021-11-22 21:58:19,R_1LvrWAcYg2gdyd8,,,,,39.7501068115234375,-104.995697021484375,anonymous,EN,,5,6,3,1,1,1,,1,1,1,1,1,,,,,,,1,1,1,,,,,,,1,1,1,5,3,5,4,4,5,4,4,5,5,1,5,,1,,,,,,1,,,,2,,1,3,2,,,1,,1,good,,1,5,0,0,4.111,0,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,those with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Control,,,,,,,
2021-11-22 21:56:23,2021-11-22 21:59:37,0,202.182.64.71,100,193,1,2021-11-22 21:59:37,R_1QrW7TRhhZtck6l,,,,,40.6078033447265625,-73.821502685546875,anonymous,EN,,4,5,3,1,2,2,,2,1,2,2,2,5,1,4,2,3,1,2,2,2,1,2,2,,,,,,,4,3,4,4,3,3,4,4,4,4,1,5,,1,1,,,,,,,,,1,,3,3,2,,,1,,1,good one,1,,23,8.649,8.649,10.591,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Republican Party,Experience,,,,,,,
2021-11-22 21:47:05,2021-11-22 21:59:46,0,23.81.194.65,100,761,1,2021-11-22 21:59:47,R_3FQykhroSxOUGnZ,,,,,33.4474945068359375,-112.08660125732421875,anonymous,EN,,5,6,3,2,1,,1,1,2,2,2,2,,,,,,,1,1,1,,,,2,2,2,,,,4,4,4,2,3,3,3,2,4,3,1,6,,1,,,,,,1,,,,2,,2,2,2,,,1,,1,,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,those from disproportionately affected communities,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Control,,,,,,,
2021-11-22 21:54:19,2021-11-22 22:00:22,0,68.201.2.226,100,362,1,2021-11-22 22:00:22,R_32IRyWNDIwT9wHN,,,,,33.8556976318359375,-98.5792999267578125,anonymous,EN,,4,6,4,2,1,,4,4,2,1,1,4,,,,,,,1,1,1,2,2,2,,,,,,,1,5,5,1,5,5,5,1,1,1,1,5,,1,,,,,,1,,,,1,,3,5,2,,,1,,1,,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,those with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Control,,,,,,,
2021-11-22 21:55:17,2021-11-22 22:01:18,0,24.14.139.91,100,360,1,2021-11-22 22:01:19,R_RFCEYCKu9jMXLI5,,,,,41.891998291015625,-87.6416015625,anonymous,EN,,1,5,1,2,3,1,,1,1,2,1,1,,,,,,,1,1,1,,,,2,2,2,,,,4,1,2,4,4,5,4,5,4,4,1,5,,5,,,,,,1,,,,1,,3,2,2,,,1,,1,,1,,6,27.586,27.586,35.356,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,those from disproportionately affected communities,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammed and his family have complied with all US vaccination requirements.,Republican Party,Control,,,,,,,
2021-11-22 21:56:49,2021-11-22 22:01:27,0,147.124.212.91,100,277,1,2021-11-22 22:01:27,R_23ZtwsLnsmtNxRf,,,,,32.776702880859375,-96.80500030517578125,anonymous,EN,,4,5,3,1,2,,2,2,1,1,1,2,3,1,2,4,5,1,4,1,2,,,,,,,1,1,1,4,3,4,3,4,3,4,4,3,4,1,5,,1,,,,,,1,,,,1,,3,1,2,,,1,,1,NOTHING,1,,0,4.769,4.769,6.992,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,those with previous marijuana indictments,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,national,Experience,,,,,,,
